id,servicetypeid,employeeid,sensordevid,servicedat,servicecost,durationminutes,servicequality
119658,1017,1412,1546,"2023-04-16",177,94,4
119659,1003,1296,1546,"2023-04-27",159,86,5
119660,1022,1127,1546,"2023-05-09",129,78,4
119661,1005,1149,1546,"2023-07-02",212,130,5
119662,1019,1309,1546,"2023-09-10",107,64,5
119663,1005,1267,1546,"2023-11-01",165,101,3
119664,1001,1139,1546,"2023-11-20",202,57,1
119665,1009,1444,1546,"2023-12-18",165,112,4
119666,1005,1278,1546,"2023-12-31",185,103,5
119667,1023,1154,1546,"2024-01-27",158,113,3
119668,1023,1016,1546,"2024-01-30",101,87,5
119669,1019,1436,1546,"2024-02-09",192,74,4
119670,1011,1446,1546,"2024-03-17",138,86,5
119671,1002,1467,1546,"2024-04-03",116,64,2
119672,1007,1218,1546,"2024-05-29",249,98,5
119673,1024,1426,1546,"2024-06-07",225,154,4
119674,1008,1200,1546,"2024-07-06",166,137,5
119675,1007,1139,1546,"2024-07-25",135,59,4
119676,1005,1267,1546,"2024-08-21",176,149,3
119677,1002,1424,1546,"2024-09-04",133,84,1
119678,1011,1170,1546,"2024-09-05",170,80,4
119679,1013,1138,1546,"2024-09-10",158,115,4
119680,1004,1424,1546,"2024-10-10",106,103,4
119681,1021,1016,1546,"2024-11-20",90,50,1
119682,1020,1359,1546,"2024-12-10",256,102,2
119683,1011,1457,1547,"2023-02-01",126,64,3
119684,1002,1164,1547,"2023-02-23",96,93,5
119685,1017,1095,1547,"2023-03-05",120,136,2
119686,1020,1112,1547,"2023-03-08",129,119,4
119687,1007,1127,1547,"2023-03-09",135,139,3
119688,1002,1072,1547,"2023-03-31",145,77,5
119689,1024,1382,1547,"2023-04-04",107,86,4
119690,1024,1425,1547,"2023-04-16",144,107,4
119691,1006,1422,1547,"2023-05-05",123,114,5
119692,1003,1446,1547,"2023-05-19",109,63,4
119693,1018,1124,1547,"2023-06-04",244,87,5
119694,1013,1463,1547,"2023-06-05",224,110,3
119695,1002,1154,1547,"2023-07-16",116,117,4
119696,1023,1386,1547,"2023-08-06",159,52,3
119697,1021,1162,1547,"2023-08-18",115,71,4
119698,1023,1288,1547,"2023-08-21",180,52,4
119699,1008,1360,1547,"2023-09-02",191,177,2
119700,1008,1062,1547,"2023-10-07",265,65,3
119701,1009,1149,1547,"2023-10-17",164,88,1
119702,1001,1278,1547,"2023-11-17",150,122,5
119703,1021,1256,1547,"2023-12-01",185,87,5
119704,1001,1407,1547,"2023-12-28",165,122,5
119705,1015,1399,1547,"2023-12-30",192,167,4
119706,1020,1480,1547,"2024-01-02",245,93,5
119707,1013,1099,1547,"2024-01-26",163,80,3
119708,1021,1016,1547,"2024-02-05",163,118,3
119709,1014,1126,1547,"2024-02-22",129,83,2
119710,1003,1446,1547,"2024-02-29",195,78,1
119711,1003,1446,1547,"2024-03-15",167,83,5
119712,1015,1413,1547,"2024-07-19",261,154,4
119713,1017,1104,1547,"2024-08-03",173,133,4
119714,1022,1215,1547,"2024-08-05",222,98,5
119715,1018,1096,1547,"2024-08-07",227,100,5
119716,1004,1163,1547,"2024-09-15",97,110,5
119717,1007,1278,1547,"2024-09-18",198,66,4
119718,1017,1119,1547,"2024-09-30",199,89,4
119719,1024,1322,1547,"2024-10-14",132,97,3
119720,1017,1184,1547,"2024-10-28",247,69,4
119721,1012,1463,1547,"2024-10-30",176,171,4
119722,1023,1254,1547,"2024-12-16",156,115,3
119723,1015,1100,1547,"2024-12-23",194,67,3
119724,1012,1480,1547,"2024-12-29",221,144,4
119725,1007,1279,1548,"2023-01-23",211,78,4
119726,1009,1278,1548,"2023-01-27",161,119,2
119727,1018,1371,1548,"2023-02-27",193,95,4
119728,1016,1215,1548,"2023-03-09",234,62,5
119729,1021,1007,1548,"2023-03-10",104,81,3
119730,1012,1307,1548,"2023-03-26",217,166,4
119731,1011,1446,1548,"2023-04-19",135,89,5
119732,1009,1442,1548,"2023-05-08",204,95,5
119733,1021,1465,1548,"2023-05-09",106,73,4
119734,1019,1044,1548,"2023-06-28",124,67,5
119735,1002,1326,1548,"2023-07-06",140,46,5
119736,1012,1209,1548,"2023-08-04",172,154,5
119737,1007,1443,1548,"2023-08-08",232,82,3
119738,1012,1413,1548,"2023-09-06",256,103,2
119739,1012,1360,1548,"2023-09-15",207,66,5
119740,1007,1031,1548,"2023-10-12",244,113,4
119741,1005,1218,1548,"2023-10-24",233,81,3
119742,1003,1045,1548,"2023-11-07",186,88,1
119743,1017,1149,1548,"2023-12-09",126,138,5
119744,1020,1477,1548,"2023-12-18",132,137,5
119745,1013,1234,1548,"2024-01-09",127,99,3
119746,1003,1170,1548,"2024-02-17",109,63,3
119747,1009,1215,1548,"2024-02-24",145,119,1
119748,1005,1377,1548,"2024-03-06",162,147,4
119749,1016,1319,1548,"2024-03-08",228,125,5
119750,1012,1480,1548,"2024-04-03",260,105,4
119751,1015,1100,1548,"2024-04-04",218,140,5
119752,1015,1477,1548,"2024-04-29",166,85,3
119753,1023,1338,1548,"2024-05-15",120,68,3
119754,1012,1224,1548,"2024-05-21",118,137,4
119755,1020,1050,1548,"2024-06-10",258,176,4
119756,1024,1307,1548,"2024-11-10",243,99,5
119757,1014,1341,1549,"2023-01-26",147,68,2
119758,1009,1068,1549,"2023-02-10",172,134,3
119759,1009,1310,1549,"2023-02-20",230,140,4
119760,1015,1035,1549,"2023-03-21",222,169,3
119761,1024,1062,1549,"2023-04-07",280,75,3
119762,1002,1264,1549,"2023-06-23",90,50,3
119763,1018,1372,1549,"2023-06-30",208,102,5
119764,1011,1253,1549,"2023-07-28",142,77,5
119765,1010,1069,1549,"2023-07-30",149,126,5
119766,1013,1237,1549,"2023-09-03",279,148,5
119767,1018,1128,1549,"2023-09-20",130,97,4
119768,1022,1012,1549,"2023-10-10",153,54,4
119769,1013,1233,1549,"2023-11-07",125,70,3
119770,1012,1369,1549,"2023-12-09",188,92,4
119771,1024,1369,1549,"2023-12-17",264,84,5
119772,1008,1037,1549,"2024-01-08",117,73,5
119773,1016,1412,1549,"2024-01-20",125,131,4
119774,1006,1316,1549,"2024-02-18",137,115,4
119775,1010,1218,1549,"2024-02-29",158,117,5
119776,1001,1373,1549,"2024-03-17",188,147,3
119777,1009,1270,1549,"2024-04-01",135,90,4
119778,1019,1436,1549,"2024-04-03",113,77,5
119779,1010,1247,1549,"2024-04-07",165,100,5
119780,1001,1306,1549,"2024-05-05",134,142,3
119781,1021,1291,1549,"2024-05-23",84,54,5
119782,1015,1200,1549,"2024-06-11",243,116,4
119783,1010,1412,1549,"2024-06-27",235,63,5
119784,1015,1369,1549,"2024-08-14",247,147,5
119785,1019,1147,1549,"2024-08-26",200,86,5
119786,1005,1247,1549,"2024-08-27",122,107,3
119787,1009,1128,1549,"2024-09-17",249,107,1
119788,1012,1112,1549,"2024-10-19",133,119,4
119789,1020,1018,1549,"2024-11-04",284,66,3
119790,1011,1022,1549,"2024-12-04",169,75,4
119791,1013,1017,1550,"2023-02-06",270,151,4
119792,1006,1228,1550,"2023-02-21",183,61,5
119793,1010,1378,1550,"2023-02-25",226,82,4
119794,1004,1263,1550,"2023-03-12",96,93,4
119795,1006,1370,1550,"2023-05-16",154,62,3
119796,1006,1254,1550,"2023-05-31",113,116,5
119797,1017,1215,1550,"2023-06-03",250,91,2
119798,1017,1267,1550,"2023-06-12",126,136,5
119799,1020,1477,1550,"2023-06-15",201,153,1
119800,1002,1256,1550,"2023-07-11",128,63,5
119801,1003,1434,1550,"2023-07-16",165,62,1
119802,1011,1022,1550,"2023-08-26",128,78,3
119803,1015,1480,1550,"2023-08-29",202,141,5
119804,1015,1050,1550,"2023-09-18",197,80,5
119805,1010,1152,1550,"2023-10-31",136,71,4
119806,1012,1368,1550,"2024-02-13",165,85,4
119807,1022,1115,1550,"2024-03-02",216,125,3
119808,1006,1046,1550,"2024-03-29",119,91,5
119809,1001,1155,1550,"2024-04-19",123,116,5
119810,1006,1421,1550,"2024-06-01",172,82,5
119811,1011,1170,1550,"2024-08-03",105,60,5
119812,1008,1426,1550,"2024-08-09",253,172,4
119813,1013,1233,1550,"2024-08-20",288,108,5
119814,1011,1079,1550,"2024-08-31",95,72,5
119815,1002,1291,1550,"2024-09-03",156,46,4
119816,1015,1304,1550,"2024-09-22",157,124,4
119817,1015,1413,1551,"2023-01-01",185,151,3
119818,1023,1228,1551,"2023-01-03",165,115,4
119819,1018,1139,1551,"2023-01-21",226,86,3
119820,1024,1302,1551,"2023-02-25",119,155,3
119821,1012,1366,1551,"2023-03-12",134,73,4
119822,1018,1121,1551,"2023-04-16",219,137,5
119823,1010,1158,1551,"2023-06-02",153,121,5
119824,1004,1466,1551,"2023-09-14",89,76,5
119825,1022,1031,1551,"2023-10-14",121,118,3
119826,1024,1417,1551,"2023-10-18",202,64,4
119827,1019,1081,1551,"2023-10-27",179,73,4
119828,1016,1139,1551,"2023-11-17",167,73,3
119829,1017,1259,1551,"2023-12-28",236,52,2
119830,1020,1018,1551,"2024-01-14",244,172,3
119831,1021,1016,1551,"2024-02-18",159,84,5
119832,1016,1418,1551,"2024-03-15",164,133,2
119833,1010,1472,1551,"2024-04-15",178,121,3
119834,1020,1137,1551,"2024-04-24",156,110,4
119835,1014,1079,1551,"2024-05-04",152,70,3
119836,1018,1152,1551,"2024-06-02",146,147,5
119837,1004,1133,1551,"2024-06-17",106,112,5
119838,1010,1152,1551,"2024-07-11",127,142,1
119839,1003,1179,1551,"2024-07-20",168,64,5
119840,1003,1179,1551,"2024-08-14",168,79,2
119841,1006,1133,1551,"2024-08-18",183,87,3
119842,1014,1365,1551,"2024-08-28",180,81,3
119843,1002,1266,1551,"2024-09-07",80,104,5
119844,1017,1472,1551,"2024-10-02",120,124,2
119845,1005,1128,1551,"2024-10-22",150,107,3
119846,1016,1408,1551,"2024-11-05",139,89,5
119847,1023,1338,1551,"2024-11-22",89,119,2
119848,1011,1458,1551,"2024-11-30",115,64,3
119849,1013,1360,1551,"2024-12-03",213,134,2
119850,1019,1365,1551,"2024-12-21",177,82,3
119851,1005,1127,1552,"2023-01-08",239,126,4
119852,1008,1307,1552,"2023-01-19",276,126,4
119853,1020,1221,1552,"2023-02-02",238,157,5
119854,1007,1068,1552,"2023-03-22",179,133,5
119855,1003,1433,1552,"2023-03-30",133,69,5
119856,1018,1121,1552,"2023-04-21",219,132,2
119857,1018,1472,1552,"2023-05-22",202,150,4
119858,1002,1191,1552,"2023-05-25",108,80,4
119859,1009,1356,1552,"2023-05-27",129,147,1
119860,1006,1094,1552,"2023-07-08",80,113,5
119861,1013,1062,1552,"2023-07-21",234,107,5
119862,1011,1242,1552,"2023-07-27",124,69,4
119863,1011,1126,1552,"2023-07-31",177,87,4
119864,1007,1011,1552,"2023-08-25",225,142,4
119865,1003,1040,1552,"2023-08-27",149,80,5
119866,1020,1233,1552,"2023-08-29",157,151,5
119867,1018,1245,1552,"2023-09-22",189,53,3
119868,1016,1070,1552,"2023-10-03",185,80,3
119869,1002,1120,1552,"2023-10-13",169,65,3
119870,1014,1309,1552,"2023-11-19",194,80,4
119871,1003,1309,1552,"2023-11-20",114,61,1
119872,1017,1311,1552,"2023-12-30",209,122,4
119873,1010,1278,1552,"2024-01-01",230,106,2
119874,1014,1006,1552,"2024-02-06",167,82,3
119875,1021,1016,1552,"2024-02-18",115,101,5
119876,1004,1471,1552,"2024-02-26",88,95,5
119877,1013,1322,1552,"2024-03-28",205,118,5
119878,1007,1215,1552,"2024-05-04",235,104,3
119879,1022,1444,1552,"2024-05-11",241,105,3
119880,1019,1174,1552,"2024-05-12",179,66,5
119881,1016,1306,1552,"2024-06-07",182,74,5
119882,1004,1387,1552,"2024-06-08",152,68,4
119883,1008,1234,1552,"2024-06-12",239,142,5
119884,1003,1461,1552,"2024-07-17",152,63,5
119885,1009,1071,1552,"2024-07-31",152,106,3
119886,1016,1381,1552,"2024-08-10",246,77,5
119887,1024,1401,1552,"2024-09-17",243,92,2
119888,1011,1196,1552,"2024-10-19",111,76,4
119889,1011,1170,1552,"2024-10-24",200,63,3
119890,1014,1248,1552,"2024-11-23",98,90,3
119891,1022,1396,1552,"2024-11-25",145,109,1
119892,1009,1215,1552,"2024-12-01",202,80,4
119893,1023,1161,1553,"2023-01-04",179,90,5
119894,1021,1091,1553,"2023-01-10",102,109,5
119895,1021,1094,1553,"2023-01-13",160,82,5
119896,1008,1425,1553,"2023-01-16",173,152,3
119897,1003,1439,1553,"2023-03-08",138,89,4
119898,1021,1326,1553,"2023-03-14",126,92,5
119899,1023,1419,1553,"2023-03-27",131,120,2
119900,1017,1155,1553,"2023-04-03",162,139,4
119901,1008,1053,1553,"2023-04-05",231,159,5
119902,1004,1326,1553,"2023-04-06",182,49,1
119903,1017,1244,1553,"2023-04-15",169,125,5
119904,1005,1394,1553,"2023-04-29",214,133,5
119905,1007,1068,1553,"2023-05-08",202,74,5
119906,1024,1307,1553,"2023-05-12",144,129,5
119907,1007,1011,1553,"2023-06-05",248,53,5
119908,1006,1465,1553,"2023-07-11",162,94,4
119909,1008,1360,1553,"2023-08-07",228,170,5
119910,1006,1002,1553,"2023-08-22",116,72,5
119911,1008,1287,1553,"2023-09-04",266,119,4
119912,1002,1092,1553,"2023-09-11",109,46,4
119913,1015,1360,1553,"2023-10-10",118,95,4
119914,1011,1446,1553,"2023-10-20",98,65,5
119915,1005,1472,1553,"2023-11-07",242,99,3
119916,1017,1115,1553,"2023-11-11",185,97,4
119917,1010,1472,1553,"2023-11-28",205,148,1
119918,1003,1142,1553,"2023-12-19",179,86,5
119919,1016,1376,1553,"2023-12-26",161,101,5
119920,1013,1233,1553,"2024-01-09",258,165,4
119921,1021,1256,1553,"2024-02-16",139,64,3
119922,1016,1351,1553,"2024-03-11",187,108,3
119923,1009,1215,1553,"2024-03-30",155,110,5
119924,1010,1115,1553,"2024-04-24",213,129,3
119925,1009,1059,1553,"2024-04-25",162,50,3
119926,1018,1282,1553,"2024-05-18",205,87,3
119927,1019,1355,1553,"2024-05-26",176,71,5
119928,1008,1368,1553,"2024-06-05",162,65,5
119929,1011,1329,1553,"2024-06-15",149,62,3
119930,1022,1215,1553,"2024-07-07",128,92,4
119931,1003,1034,1553,"2024-09-15",115,90,5
119932,1003,1355,1553,"2024-10-10",189,66,4
119933,1024,1048,1553,"2024-10-29",276,102,4
119934,1022,1124,1553,"2024-11-03",211,100,5
119935,1024,1137,1553,"2024-11-22",203,122,4
119936,1011,1188,1553,"2024-11-23",177,62,5
119937,1016,1104,1553,"2024-12-10",159,85,4
119938,1006,1316,1553,"2024-12-22",172,91,5
119939,1023,1414,1554,"2023-02-19",168,86,5
119940,1016,1257,1554,"2023-03-18",138,87,5
119941,1017,1058,1554,"2023-05-10",142,51,5
119942,1003,1308,1554,"2023-06-07",153,62,4
119943,1004,1162,1554,"2023-06-18",106,109,4
119944,1021,1133,1554,"2023-07-06",116,111,5
119945,1007,1443,1554,"2023-07-11",138,90,5
119946,1012,1324,1554,"2023-07-18",287,159,5
119947,1013,1348,1554,"2023-10-07",168,107,4
119948,1024,1322,1554,"2023-11-17",211,112,4
119949,1005,1246,1554,"2023-11-18",187,58,3
119950,1013,1426,1554,"2023-12-08",146,63,3
119951,1004,1120,1554,"2023-12-12",82,85,5
119952,1023,1120,1554,"2024-01-17",96,81,3
119953,1014,1067,1554,"2024-02-24",193,80,2
119954,1008,1413,1554,"2024-03-11",204,179,1
119955,1008,1477,1554,"2024-03-13",197,159,4
119956,1022,1111,1554,"2024-03-15",182,147,3
119957,1010,1356,1554,"2024-03-21",233,124,3
119958,1004,1467,1554,"2024-03-29",81,86,4
119959,1006,1008,1554,"2024-04-12",120,49,5
119960,1004,1273,1554,"2024-04-25",118,52,4
119961,1015,1426,1554,"2024-05-23",275,81,3
119962,1006,1016,1554,"2024-06-22",116,59,2
119963,1003,1022,1554,"2024-07-02",107,85,5
119964,1009,1444,1554,"2024-07-04",214,66,3
119965,1022,1267,1554,"2024-07-06",144,98,5
119966,1012,1038,1554,"2024-08-23",204,136,4
119967,1005,1059,1554,"2024-08-24",233,118,2
119968,1011,1446,1554,"2024-09-21",147,86,4
119969,1014,1126,1554,"2024-10-03",192,62,4
119970,1022,1278,1554,"2024-10-05",165,77,4
119971,1006,1273,1554,"2024-10-17",109,82,4
119972,1011,1022,1554,"2024-11-14",144,88,2
119973,1022,1215,1554,"2024-12-10",164,114,3
119974,1001,1159,1554,"2024-12-21",152,108,4
119975,1016,1278,1555,"2023-01-15",219,137,5
119976,1004,1060,1555,"2023-02-15",145,46,5
119977,1006,1254,1555,"2023-03-31",157,52,5
119978,1021,1105,1555,"2023-04-02",173,106,4
119979,1020,1413,1555,"2023-04-18",271,129,5
119980,1021,1120,1555,"2023-05-24",190,81,3
119981,1010,1159,1555,"2023-06-23",244,85,4
119982,1004,1362,1555,"2023-06-25",154,95,5
119983,1011,1083,1555,"2023-07-04",179,65,5
119984,1009,1155,1555,"2023-07-27",194,103,4
119985,1010,1149,1555,"2023-07-29",190,72,5
119986,1017,1128,1555,"2023-08-08",147,73,3
119987,1006,1085,1555,"2023-08-30",96,76,5
119988,1001,1031,1555,"2023-09-09",140,78,5
119989,1013,1176,1555,"2023-09-16",144,93,5
119990,1021,1133,1555,"2023-09-22",164,80,3
119991,1006,1154,1555,"2023-11-29",200,104,4
119992,1017,1184,1555,"2023-12-01",234,87,4
119993,1020,1227,1555,"2023-12-17",100,113,4
119994,1005,1396,1555,"2024-01-06",181,121,4
119995,1013,1138,1555,"2024-02-24",146,78,5
119996,1009,1418,1555,"2024-02-29",223,51,5
119997,1018,1381,1555,"2024-03-20",233,75,3
119998,1010,1418,1555,"2024-03-31",162,126,4
119999,1003,1446,1555,"2024-04-11",193,69,5
120000,1024,1368,1555,"2024-04-23",226,63,5
120001,1011,1458,1555,"2024-04-26",173,83,5
120002,1014,1067,1555,"2024-06-02",151,69,3
120003,1023,1288,1555,"2024-06-07",88,82,5
120004,1022,1128,1555,"2024-06-26",236,70,5
120005,1014,1450,1555,"2024-07-13",168,85,4
120006,1005,1115,1555,"2024-07-31",215,150,5
120007,1018,1218,1555,"2024-08-28",172,100,5
120008,1010,1215,1555,"2024-08-31",213,104,4
120009,1001,1119,1555,"2024-09-01",244,68,5
120010,1002,1467,1555,"2024-10-03",188,49,5
120011,1015,1413,1555,"2024-11-16",100,89,3
120012,1019,1028,1555,"2024-11-25",144,82,5
120013,1004,1438,1555,"2024-12-17",143,98,5
120014,1018,1104,1555,"2024-12-18",149,140,4
120015,1014,1458,1555,"2024-12-25",139,62,4
120016,1002,1316,1555,"2024-12-29",136,112,3
120017,1021,1468,1556,"2023-01-03",89,118,4
120018,1010,1068,1556,"2023-01-10",149,87,4
120019,1016,1150,1556,"2023-01-12",187,56,4
120020,1001,1378,1556,"2023-01-14",187,91,4
120021,1014,1402,1556,"2023-01-29",170,68,4
120022,1023,1072,1556,"2023-02-02",112,106,2
120023,1012,1201,1556,"2023-02-12",231,62,4
120024,1013,1097,1556,"2023-03-04",112,100,4
120025,1012,1112,1556,"2023-04-06",134,88,4
120026,1012,1227,1556,"2023-04-14",208,95,3
120027,1004,1272,1556,"2023-05-01",111,98,4
120028,1022,1116,1556,"2023-05-26",201,150,4
120029,1019,1284,1556,"2023-06-19",172,65,5
120030,1010,1372,1556,"2023-06-23",141,57,4
120031,1012,1024,1556,"2023-06-26",255,97,5
120032,1009,1114,1556,"2023-07-03",249,83,5
120033,1014,1205,1556,"2023-08-20",184,64,3
120034,1020,1213,1556,"2023-10-13",230,74,4
120035,1005,1444,1556,"2023-11-02",139,90,4
120036,1020,1340,1556,"2023-12-13",201,95,2
120037,1013,1176,1556,"2024-01-14",209,172,3
120038,1005,1472,1556,"2024-01-23",172,120,5
120039,1008,1176,1556,"2024-03-02",120,130,4
120040,1002,1193,1556,"2024-03-03",199,87,4
120041,1023,1061,1556,"2024-03-18",143,115,5
120042,1014,1179,1556,"2024-05-03",116,85,5
120043,1014,1067,1556,"2024-05-06",135,77,4
120044,1008,1214,1556,"2024-05-23",144,66,5
120045,1018,1373,1556,"2024-06-10",199,72,4
120046,1010,1013,1556,"2024-07-19",143,79,5
120047,1018,1311,1556,"2024-10-14",203,57,4
120048,1007,1472,1556,"2024-10-23",183,102,4
120049,1002,1386,1556,"2024-10-29",149,87,1
120050,1022,1128,1556,"2024-11-27",134,51,5
120051,1003,1179,1556,"2024-12-13",99,80,4
120052,1007,1394,1557,"2023-01-12",227,82,2
120053,1021,1120,1557,"2023-01-17",144,93,1
120054,1009,1310,1557,"2023-02-06",157,103,1
120055,1018,1274,1557,"2023-02-11",133,62,3
120056,1021,1335,1557,"2023-03-09",118,96,5
120057,1005,1116,1557,"2023-04-03",193,71,4
120058,1004,1161,1557,"2023-04-12",112,110,5
120059,1018,1109,1557,"2023-04-21",243,95,4
120060,1022,1306,1557,"2023-07-06",237,126,5
120061,1012,1213,1557,"2023-07-18",149,82,5
120062,1009,1278,1557,"2023-08-19",171,77,3
120063,1006,1120,1557,"2023-08-27",158,59,4
120064,1016,1379,1557,"2023-09-11",206,67,5
120065,1024,1050,1557,"2023-10-08",208,146,5
120066,1021,1290,1557,"2023-10-10",112,106,4
120067,1019,1142,1557,"2023-10-14",140,76,5
120068,1009,1278,1557,"2023-11-21",156,50,5
120069,1007,1356,1557,"2023-11-28",149,136,4
120070,1023,1192,1557,"2023-12-01",143,93,4
120071,1014,1446,1557,"2023-12-26",96,88,4
120072,1021,1475,1557,"2024-01-04",109,74,3
120073,1022,1111,1557,"2024-01-11",242,59,4
120074,1019,1297,1557,"2024-01-28",167,74,4
120075,1012,1307,1557,"2024-02-24",205,150,5
120076,1009,1155,1557,"2024-03-30",184,134,5
120077,1002,1316,1557,"2024-04-15",113,52,5
120078,1013,1050,1557,"2024-05-07",264,81,5
120079,1005,1215,1557,"2024-05-29",127,72,5
120080,1015,1237,1557,"2024-06-13",215,117,3
120081,1011,1458,1557,"2024-06-28",177,87,5
120082,1007,1278,1557,"2024-07-03",143,130,5
120083,1023,1338,1557,"2024-07-27",117,68,4
120084,1023,1393,1557,"2024-08-18",154,98,4
120085,1020,1432,1557,"2024-08-31",255,108,5
120086,1020,1160,1557,"2024-09-13",261,91,5
120087,1010,1159,1557,"2024-10-07",125,110,5
120088,1019,1132,1557,"2024-11-27",187,81,4
120089,1004,1251,1557,"2024-12-04",110,68,3
120090,1004,1437,1558,"2023-02-07",144,91,3
120091,1005,1121,1558,"2023-02-28",233,51,4
120092,1011,1433,1558,"2023-03-02",117,73,5
120093,1010,1267,1558,"2023-04-12",192,104,5
120094,1002,1228,1558,"2023-05-04",180,57,3
120095,1011,1253,1558,"2023-05-08",170,69,5
120096,1001,1268,1558,"2023-05-25",146,122,5
120097,1002,1336,1558,"2023-06-07",134,75,3
120098,1006,1016,1558,"2023-07-21",172,104,4
120099,1005,1443,1558,"2023-08-05",177,111,5
120100,1018,1259,1558,"2023-10-04",203,50,4
120101,1024,1322,1558,"2023-11-02",180,86,3
120102,1009,1184,1558,"2023-12-04",190,73,5
120103,1010,1118,1558,"2023-12-10",140,93,1
120104,1016,1259,1558,"2024-02-22",177,56,5
120105,1008,1400,1558,"2024-03-15",282,66,4
120106,1015,1202,1558,"2024-03-29",119,130,5
120107,1021,1061,1558,"2024-04-01",111,46,4
120108,1019,1081,1558,"2024-04-13",177,86,4
120109,1009,1071,1558,"2024-05-24",223,130,4
120110,1007,1218,1558,"2024-08-25",168,116,3
120111,1024,1304,1558,"2024-10-16",153,83,1
120112,1022,1128,1558,"2024-10-23",221,118,5
120113,1001,1267,1558,"2024-11-10",248,51,5
120114,1011,1022,1558,"2024-11-16",137,74,5
120115,1019,1166,1559,"2023-01-17",150,89,4
120116,1022,1139,1559,"2023-01-25",236,120,3
120117,1004,1419,1559,"2023-02-06",111,93,4
120118,1019,1248,1559,"2023-03-02",144,65,3
120119,1014,1308,1559,"2023-04-04",173,61,3
120120,1004,1427,1559,"2023-04-16",107,119,3
120121,1004,1106,1559,"2023-04-25",177,72,1
120122,1016,1349,1559,"2023-05-09",121,149,5
120123,1014,1312,1559,"2023-05-10",196,86,5
120124,1021,1094,1559,"2023-05-23",113,58,5
120125,1012,1227,1559,"2023-06-21",111,92,5
120126,1017,1267,1559,"2023-06-22",172,65,4
120127,1014,1346,1559,"2023-07-02",192,90,4
120128,1016,1258,1559,"2023-07-22",246,119,1
120129,1022,1379,1559,"2023-08-04",190,70,3
120130,1001,1311,1559,"2023-09-24",169,63,4
120131,1006,1002,1559,"2023-10-01",84,47,3
120132,1018,1103,1559,"2023-12-12",146,137,5
120133,1023,1288,1559,"2024-01-15",124,50,5
120134,1002,1386,1559,"2024-01-16",185,65,2
120135,1024,1399,1559,"2024-02-01",133,70,3
120136,1006,1016,1559,"2024-02-09",106,50,5
